Date,Open,High,Low,Close,Adj Close,Volume
2019-10-24,73.570000,74.360001,72.949997,74.290001,66.024834,481600
2019-10-25,74.160004,74.980003,73.940002,74.529999,66.238152,452500
2019-10-28,75.169998,76.940002,75.169998,76.120003,67.651253,526300
2019-10-29,75.449997,76.099998,74.650002,75.440002,67.046906,511300
2019-10-30,75.059998,75.059998,73.169998,73.669998,65.473831,564100
2019-10-31,73.389999,73.949997,72.800003,73.639999,65.447174,851800
2019-11-01,74.540001,75.660004,74.180000,75.139999,66.780273,445900
2019-11-04,75.519997,77.129997,74.449997,76.769997,68.228912,505600
2019-11-05,77.379997,78.730003,77.129997,77.910004,69.242096,615900
2019-11-06,77.889999,78.279999,77.500000,77.870003,69.206543,353200
2019-11-07,78.830002,80.169998,78.480003,78.820000,70.050850,437700
2019-11-08,78.760002,79.000000,77.949997,78.279999,69.570923,203600
2019-11-11,77.720001,78.160004,77.120003,77.300003,68.699959,333400
2019-11-12,77.250000,78.080002,76.599998,77.150002,68.566650,285100
2019-11-13,76.320000,76.970001,74.989998,75.230003,66.860268,298300
2019-11-14,74.930000,75.989998,74.690002,75.849998,67.411285,335600
2019-11-15,76.379997,76.760002,75.419998,75.800003,67.366852,248100
2019-11-18,75.750000,76.410004,75.239998,76.000000,67.544601,298600
2019-11-19,76.230003,76.849998,76.050003,76.500000,67.988953,253800
2019-11-20,77.040001,79.000000,76.489998,77.839996,69.179863,546700
2019-11-21,78.000000,78.160004,76.919998,77.410004,68.797722,375700
2019-11-22,77.620003,78.709999,77.620003,78.500000,69.766441,227900
2019-11-25,78.800003,80.349998,78.379997,80.110001,71.197342,476600
2019-11-26,80.199997,80.860001,78.980003,79.190002,70.379669,317000
2019-11-27,79.089996,79.110001,78.040001,78.339996,70.137955,279900
2019-11-29,78.010002,78.139999,77.199997,77.379997,69.278473,89900
2019-12-02,77.440002,78.059998,76.410004,76.459999,68.454788,261400
2019-12-03,75.589996,75.589996,74.010002,75.070000,67.210327,483700
2019-12-04,75.110001,76.419998,75.110001,75.900002,67.953430,484200
2019-12-05,76.529999,77.190002,75.580002,75.879997,67.935524,590400
2019-12-06,76.720001,77.690002,76.690002,77.150002,69.072540,291800
2019-12-09,77.099998,77.180000,75.620003,75.739998,67.810165,411300
2019-12-10,75.580002,76.070000,74.290001,74.540001,66.735817,491300
2019-12-11,74.449997,74.900002,73.650002,73.980003,66.234451,438400
2019-12-12,74.120003,76.320000,74.040001,76.300003,68.311539,380600
2019-12-13,76.099998,77.080002,75.459999,75.570000,67.657967,353300
2019-12-16,76.339996,77.239998,75.389999,75.559998,67.649002,413800
2019-12-17,75.720001,76.160004,74.900002,75.870003,67.926567,394900
2019-12-18,76.330002,76.419998,75.790001,76.260002,68.275726,434000
2019-12-19,76.739998,76.889999,75.669998,75.739998,67.810165,298200
2019-12-20,76.330002,77.070000,75.720001,76.559998,68.544312,819400
2019-12-23,76.750000,76.919998,75.459999,75.660004,67.738548,227000
2019-12-24,76.010002,76.470001,75.820000,76.000000,68.042961,88300
2019-12-26,76.169998,76.910004,76.110001,76.570000,68.553268,156900
2019-12-27,76.699997,76.879997,75.360001,75.379997,67.487862,207400
2019-12-30,75.660004,75.970001,74.660004,75.010002,67.156609,366800
2019-12-31,74.790001,75.209999,74.389999,74.760002,66.932770,311700
2020-01-02,75.430000,75.750000,74.930000,75.720001,67.792259,360900
2020-01-03,74.589996,74.980003,72.559998,73.379997,65.697266,429000
2020-01-06,72.260002,73.970001,71.410004,73.839996,66.109100,686000
2020-01-07,73.370003,73.860001,72.949997,73.379997,65.697266,618400
2020-01-08,73.459999,75.769997,73.300003,75.330002,67.443085,497500
2020-01-09,75.889999,76.000000,73.940002,75.110001,67.246132,486800
2020-01-10,75.300003,75.470001,74.260002,74.650002,66.834282,378900
2020-01-13,75.129997,75.330002,73.949997,74.480003,66.682114,596700
2020-01-14,74.800003,75.949997,74.599998,75.190002,67.317764,488300
2020-01-15,74.760002,75.650002,74.360001,75.169998,67.299850,594200
2020-01-16,75.910004,78.330002,75.910004,77.239998,69.153114,682500
2020-01-17,77.580002,77.680000,76.739998,77.199997,69.117317,389500
2020-01-21,76.580002,77.900002,76.220001,77.269997,69.179977,845900
2020-01-22,77.910004,78.470001,77.209999,77.699997,69.564964,383200
2020-01-23,77.099998,77.419998,75.989998,76.129997,68.159340,369000
2020-01-24,76.190002,76.370003,73.709999,74.629997,66.816383,378300
2020-01-27,72.820000,73.699997,72.500000,72.930000,65.294373,845900
2020-01-28,73.580002,74.309998,73.250000,73.489998,65.795731,913800
2020-01-29,80.040001,84.110001,78.599998,80.830002,72.367264,1231000
2020-01-30,80.430000,80.699997,77.500000,79.360001,71.051163,782600
2020-01-31,78.669998,78.669998,76.279999,76.620003,68.598053,943000
2020-02-03,77.290001,78.160004,76.279999,76.339996,68.347336,461900
2020-02-04,77.720001,78.720001,77.089996,77.120003,69.045692,690800
2020-02-05,78.290001,79.949997,77.779999,79.580002,71.248116,749700
2020-02-06,79.000000,81.769997,78.139999,81.639999,73.092461,1379600
2020-02-07,80.930000,81.639999,79.750000,80.290001,71.883789,788100
2020-02-10,80.260002,81.110001,79.870003,81.070000,72.582123,463300
2020-02-11,81.070000,82.449997,80.599998,81.489998,72.958153,593800
2020-02-12,81.940002,82.580002,80.389999,82.260002,73.647552,839800
2020-02-13,81.779999,82.139999,80.489998,80.730003,72.277725,569400
2020-02-14,80.570000,80.870003,79.790001,80.459999,72.035995,296800
2020-02-18,80.010002,81.010002,79.440002,80.400002,71.982269,563200
2020-02-19,80.910004,82.050003,80.690002,81.620003,73.074547,385400
2020-02-20,81.260002,83.910004,81.260002,81.629997,73.083488,524800
2020-02-21,81.029999,81.489998,79.040001,79.139999,70.854195,392200
2020-02-24,75.839996,77.300003,75.639999,76.739998,68.705467,867200
2020-02-25,77.000000,77.239998,73.360001,73.879997,66.144905,830200
2020-02-26,74.239998,75.059998,70.769997,70.800003,63.387379,876000
2020-02-27,68.169998,70.930000,66.570000,68.730003,62.042358,1497200
2020-02-28,66.160004,67.570000,64.440002,66.620003,60.137669,1787400
2020-03-02,66.989998,68.089996,64.809998,68.050003,61.428535,537800
2020-03-03,68.010002,69.250000,64.750000,65.150002,58.810703,939900
2020-03-04,66.209999,67.110001,64.389999,66.930000,60.417515,752200
2020-03-05,65.000000,65.019997,61.340000,62.220001,56.165802,462600
2020-03-06,59.439999,62.380001,59.410000,61.669998,55.669315,609100
2020-03-09,54.250000,56.580002,52.910000,53.320000,48.131798,593600
2020-03-10,56.580002,56.759998,52.849998,55.349998,49.964272,699300
2020-03-11,53.980000,54.840000,50.849998,51.750000,46.714565,581300
2020-03-12,46.880001,48.150002,43.520000,43.759998,39.502018,812600
2020-03-13,47.599998,49.400002,44.880001,49.400002,44.593231,859500
2020-03-16,41.560001,46.270000,41.560001,41.799999,37.732735,944900
2020-03-17,42.500000,43.779999,40.000000,42.180000,38.075756,1068100
2020-03-18,39.580002,40.509998,33.259998,35.779999,32.298489,885600
2020-03-19,35.400002,39.910000,33.250000,39.470001,35.629452,786600
2020-03-20,39.779999,41.009998,35.450001,35.750000,32.271412,954500
2020-03-23,36.020000,36.730000,34.549999,35.980000,32.479031,808500
2020-03-24,38.430000,43.910000,38.029999,43.790001,39.529102,962200
2020-03-25,44.660000,49.029999,42.340000,44.169998,39.872120,973200
2020-03-26,44.840000,47.849998,44.720001,46.580002,42.047626,696900
2020-03-27,44.180000,47.610001,43.470001,46.509998,41.984428,598000
2020-03-30,46.070000,47.040001,44.270000,46.689999,42.146919,682200
2020-03-31,45.939999,46.709999,45.009998,46.060001,41.578236,460300
2020-04-01,43.310001,45.700001,42.709999,45.619999,41.181030,699600
2020-04-02,45.270000,47.580002,45.049999,47.169998,42.580215,540900
2020-04-03,47.189999,48.529999,45.889999,47.310001,42.706600,684400
2020-04-06,49.830002,50.549999,47.340000,49.259998,44.466846,845800
2020-04-07,51.709999,54.209999,50.950001,52.959999,47.806828,1150800
2020-04-08,53.270000,55.980000,53.090000,55.779999,50.352432,646600
2020-04-09,56.380001,59.139999,54.450001,55.980000,50.532967,866700
2020-04-13,55.669998,55.669998,52.820000,54.560001,49.251141,397100
2020-04-14,55.919998,56.240002,52.639999,52.980000,47.824886,606600
2020-04-15,50.139999,51.580002,50.130001,51.130001,46.154892,661300
2020-04-16,51.250000,51.340000,48.720001,50.959999,46.001431,495500
2020-04-17,53.570000,55.500000,52.860001,55.160000,49.792759,559000
2020-04-20,53.970001,55.900002,52.389999,53.209999,48.032505,430100
2020-04-21,51.270000,51.980000,50.419998,51.270000,46.281269,558600
2020-04-22,52.169998,54.439999,47.119999,48.250000,43.555126,831000
2020-04-23,48.470001,51.669998,48.009998,49.590000,44.764744,627100
2020-04-24,50.240002,50.240002,46.259998,47.610001,42.977406,739900
2020-04-27,48.830002,51.759998,47.950001,50.830002,45.884090,633900
2020-04-28,52.610001,53.669998,50.080002,51.450001,46.443764,558200
2020-04-29,53.720001,55.290001,52.889999,53.790001,48.556068,573000
2020-04-30,52.549999,52.930000,51.470001,51.599998,46.579151,665600
2020-05-01,50.180000,50.849998,49.110001,49.930000,45.071663,546800
2020-05-04,49.549999,49.860001,48.360001,49.500000,44.683502,411700
2020-05-05,50.680000,50.930000,48.450001,48.480000,43.762745,368100
2020-05-06,49.009998,49.459999,47.599998,47.849998,43.194042,419600
2020-05-07,48.669998,50.919998,48.669998,50.349998,45.450790,576700
2020-05-08,51.529999,52.810001,51.340000,52.520000,47.409649,455800
2020-05-11,51.270000,52.160000,50.779999,51.560001,46.543053,398700
2020-05-12,52.049999,52.070000,50.139999,50.389999,45.486893,532300
2020-05-13,49.750000,49.930000,46.830002,47.810001,43.157936,609000
2020-05-14,46.480000,48.220001,44.410000,48.150002,43.464859,528900
2020-05-15,47.770000,49.410000,47.040001,49.250000,44.457821,936000
2020-05-18,52.139999,54.049999,51.369999,53.779999,48.547031,520600
2020-05-19,53.410000,54.099998,51.189999,51.189999,46.209053,279500
2020-05-20,52.500000,53.340000,52.160000,52.599998,47.481857,439800
2020-05-21,52.290001,53.200001,52.150002,52.240002,47.156887,332400
2020-05-22,52.540001,52.889999,51.889999,52.610001,47.490883,367300
2020-05-26,55.240002,57.099998,54.689999,56.099998,50.641293,489000
2020-05-27,59.040001,60.049999,57.080002,59.919998,54.089600,666500
2020-05-28,60.290001,60.290001,56.590000,56.939999,51.901947,502900
2020-05-29,55.700001,56.310001,54.610001,55.110001,50.233864,389200
2020-06-01,55.439999,57.060001,54.700001,55.880001,50.935734,464600
2020-06-02,56.430000,58.680000,56.400002,58.000000,52.868160,540900
2020-06-03,59.990002,61.810001,58.689999,61.790001,56.322819,470000
2020-06-04,61.439999,63.220001,60.250000,63.209999,57.617176,778300
2020-06-05,68.000000,68.500000,64.360001,64.620003,58.902424,508300
2020-06-08,66.309998,67.639999,66.019997,67.360001,61.399994,459500
2020-06-09,65.019997,65.919998,64.180000,65.059998,59.303486,515100
2020-06-10,65.019997,65.019997,61.930000,62.250000,56.742123,633000
2020-06-11,58.520000,60.080002,55.810001,55.930000,50.981312,702600
2020-06-12,58.709999,58.820000,56.759998,58.380001,53.214542,384200
2020-06-15,55.759998,60.480000,55.730000,59.770000,54.481548,466300
2020-06-16,62.959999,63.529999,60.049999,61.590000,56.140522,390800
2020-06-17,61.439999,61.549999,59.580002,59.810001,54.518005,309500
2020-06-18,58.770000,60.430000,58.490002,59.040001,53.816143,482000
2020-06-19,59.840000,60.320000,57.430000,57.750000,52.640274,1013400
2020-06-22,57.290001,58.099998,56.810001,57.570000,52.476204,464500
2020-06-23,58.509998,59.029999,57.009998,58.369999,53.205425,563800
2020-06-24,57.509998,57.660000,56.419998,56.990002,51.947529,788500
2020-06-25,56.549999,58.709999,56.509998,58.630001,53.442421,445500
2020-06-26,57.770000,57.770000,55.130001,55.580002,50.662285,1033700
2020-06-29,56.360001,57.480000,55.860001,57.320000,52.248325,440900
2020-06-30,56.889999,59.180000,56.810001,58.919998,53.706764,585100
2020-07-01,59.259998,59.759998,56.009998,56.090000,51.127159,520300
2020-07-02,57.619999,58.410000,57.200001,57.290001,52.220982,317800
2020-07-06,58.880001,59.290001,57.779999,58.509998,53.333031,407900
2020-07-07,57.689999,57.950001,55.419998,55.529999,50.616699,471100
2020-07-08,55.680000,56.880001,55.369999,56.740002,51.719654,408700
2020-07-09,56.009998,56.070000,53.549999,53.700001,48.948627,486400
2020-07-10,53.570000,55.500000,53.009998,55.340000,50.443516,495200
2020-07-13,56.459999,56.750000,54.529999,55.349998,50.452625,345400
2020-07-14,55.180000,55.680000,54.270000,55.480000,50.571129,559600
2020-07-15,56.990002,59.020000,56.310001,58.570000,53.387733,351000
2020-07-16,57.889999,59.189999,57.380001,58.259998,53.105160,238100
2020-07-17,58.119999,58.259998,57.099998,57.209999,52.148064,233500
2020-07-20,56.779999,57.549999,56.270000,57.209999,52.148064,532200
2020-07-21,57.650002,60.099998,57.450001,59.340000,54.089596,499000
2020-07-22,57.400002,58.000000,54.099998,57.009998,51.965759,1206300
2020-07-23,56.950001,58.070000,56.139999,57.590000,52.494438,558800
2020-07-24,57.750000,57.919998,56.230000,56.570000,51.564682,341700
2020-07-27,56.130001,56.939999,55.180000,56.580002,51.573803,405200
2020-07-28,56.450001,56.689999,54.980000,55.180000,50.297672,376900
2020-07-29,55.020000,56.310001,54.840000,56.240002,51.263882,598800
2020-07-30,55.029999,55.779999,53.869999,55.099998,50.224751,388400
2020-07-31,55.130001,55.369999,54.310001,55.299999,50.407055,345100
2020-08-03,55.590000,57.520000,55.310001,57.410000,52.330364,490600
2020-08-04,57.110001,57.740002,56.619999,57.509998,52.421513,367500
2020-08-05,59.500000,61.279999,59.279999,60.090000,54.773232,614100
2020-08-06,59.580002,60.439999,59.160000,60.369999,55.028461,365800
2020-08-07,59.799999,62.080002,59.540001,61.959999,56.477776,338200
2020-08-10,62.240002,63.040001,62.070000,62.610001,57.070271,439000
2020-08-11,64.309998,66.360001,64.309998,64.750000,59.020916,607000
2020-08-12,65.730003,66.169998,64.309998,65.010002,59.257908,500800
2020-08-13,64.300003,64.330002,63.020000,63.349998,57.744797,376900
2020-08-14,62.990002,64.769997,62.840000,64.209999,58.528694,238200
2020-08-17,64.120003,64.290001,62.330002,62.880001,57.316380,496300
2020-08-18,62.700001,63.220001,62.500000,62.939999,57.371067,213900
2020-08-19,62.740002,63.720001,62.610001,63.139999,57.553371,360600
2020-08-20,62.200001,62.900002,61.820000,62.200001,56.696541,557900
2020-08-21,62.040001,62.599998,61.759998,61.830002,56.359283,230100
2020-08-24,62.169998,63.869999,61.660000,63.869999,58.218784,232400
2020-08-25,64.449997,64.860001,63.349998,63.849998,58.200554,215000
2020-08-26,63.790001,64.239998,63.369999,63.549999,57.927097,289700
2020-08-27,63.040001,64.330002,62.669998,62.709999,57.687920,370800
2020-08-28,63.250000,63.250000,62.029999,62.709999,57.687920,738000
2020-08-31,62.860001,63.349998,61.869999,61.880001,56.924389,459100
2020-09-01,61.310001,63.200001,60.639999,62.840000,57.807507,300000
2020-09-02,63.250000,63.950001,62.220001,63.720001,58.617039,503700
2020-09-03,64.129997,65.029999,62.410000,62.840000,57.807507,276200
2020-09-04,64.220001,64.410004,61.720001,63.080002,58.028294,258000
2020-09-08,62.020000,62.020000,60.639999,60.869999,55.995270,469000
2020-09-09,61.090000,62.049999,60.200001,61.380001,56.464424,558600
2020-09-10,61.669998,61.980000,60.930000,61.040001,56.151661,585700
2020-09-11,61.189999,62.419998,61.090000,61.799999,56.850796,363800
2020-09-14,62.160000,64.910004,62.040001,64.500000,59.334564,610300
2020-09-15,64.739998,66.449997,64.230003,65.970001,60.686836,709600
2020-09-16,66.059998,68.470001,65.449997,65.690002,60.429272,803800
2020-09-17,64.580002,65.779999,64.000000,65.379997,60.144089,369600
2020-09-18,65.690002,66.690002,65.470001,66.349998,61.036411,676100
2020-09-21,64.489998,65.559998,63.770000,64.459999,59.297768,665600
2020-09-22,64.459999,65.300003,63.799999,64.019997,58.893013,687600
2020-09-23,64.000000,64.790001,61.820000,61.900002,56.942799,293700
2020-09-24,61.740002,63.250000,61.000000,61.790001,56.841595,291400
2020-09-25,61.099998,61.709999,60.419998,61.110001,56.216057,390600
2020-09-28,62.330002,63.540001,62.169998,63.500000,58.414650,570900
2020-09-29,63.450001,64.750000,63.090000,63.509998,58.423847,1041100
2020-09-30,64.110001,65.699997,64.110001,65.459999,60.217686,414400
2020-10-01,66.290001,66.800003,65.260002,66.150002,60.852436,395600
2020-10-02,66.400002,69.239998,65.860001,69.010002,63.483398,402500
2020-10-05,70.000000,70.690002,69.750000,70.430000,64.789650,349100
2020-10-06,71.279999,72.440002,69.519997,70.180000,64.559685,298900
2020-10-07,71.150002,71.750000,69.500000,70.190002,64.568886,469100
2020-10-08,71.000000,72.370003,70.650002,72.230003,66.445518,271500
2020-10-09,73.480003,74.279999,73.080002,73.830002,67.917389,425300
2020-10-12,74.349998,76.150002,74.150002,75.570000,69.518044,458300
2020-10-13,74.820000,76.910004,74.220001,76.050003,69.959610,712000
2020-10-14,76.199997,78.089996,76.169998,76.419998,70.299950,467800
2020-10-15,75.019997,78.220001,75.019997,78.139999,71.882217,360900
2020-10-16,77.930000,79.349998,77.559998,78.410004,72.130608,362900
2020-10-19,78.800003,79.470001,77.330002,77.720001,71.495850,378700
2020-10-20,77.970001,80.540001,77.720001,77.730003,71.505051,562800
2020-10-21,80.129997,84.440002,79.430000,82.370003,75.773468,738400
2020-10-22,82.050003,83.919998,80.269997,83.059998,76.408195,590100
2020-10-23,83.470001,84.739998,83.470001,84.160004,77.420105,511700
2020-10-26,83.010002,83.989998,81.129997,82.330002,75.736656,690300
2020-10-27,82.000000,83.379997,81.099998,82.000000,75.433098,552000
2020-10-28,80.330002,81.269997,78.029999,78.230003,71.965019,453600
2020-10-29,78.290001,80.309998,77.370003,79.800003,73.409294,275000
2020-10-30,79.529999,79.900002,77.720001,79.540001,73.170105,425000
2020-11-02,80.430000,80.739998,78.949997,79.989998,73.584061,420600
2020-11-03,81.239998,81.629997,78.830002,80.150002,73.731247,392900
2020-11-04,80.959999,85.150002,80.320000,82.230003,75.644691,479500
2020-11-05,82.889999,84.970001,82.410004,83.610001,76.914146,510400
2020-11-06,84.099998,84.099998,80.930000,81.800003,75.249107,340000
2020-11-09,86.260002,88.589996,85.800003,86.910004,79.949890,731600
2020-11-10,87.180000,89.040001,86.809998,87.230003,80.244270,467200
2020-11-11,87.620003,87.940002,85.239998,85.660004,78.799988,273700
2020-11-12,84.599998,85.570000,83.610001,84.519997,77.751282,212700
2020-11-13,85.739998,87.180000,84.910004,86.779999,79.830307,322800
2020-11-16,89.290001,89.610001,86.919998,88.690002,81.587334,370900
2020-11-17,87.879997,89.550003,87.570000,88.839996,81.725334,309400
2020-11-18,89.180000,90.690002,88.279999,88.309998,81.237762,334200
2020-11-19,87.820000,88.550003,87.250000,88.489998,81.403351,166300
2020-11-20,87.980003,88.570000,87.160004,88.309998,81.237762,196500
2020-11-23,89.510002,91.879997,88.599998,91.269997,83.960701,220900
2020-11-24,92.489998,94.660004,92.269997,93.400002,85.920151,313800
2020-11-25,91.989998,92.970001,90.639999,92.410004,85.568268,394200
2020-11-27,92.669998,93.419998,91.320000,92.199997,85.373817,98800
2020-11-30,91.760002,92.930000,90.290001,90.930000,84.197845,487500
2020-12-01,94.000000,94.070000,92.309998,93.000000,86.114586,316200
2020-12-02,92.320000,93.529999,92.290001,93.000000,86.114586,191300
2020-12-03,93.620003,95.269997,92.639999,95.089996,88.049828,390100
2020-12-04,95.220001,96.110001,94.669998,94.949997,87.920204,346000
2020-12-07,94.000000,95.930000,93.550003,95.129997,88.086891,255200
2020-12-08,94.019997,97.480003,94.019997,97.000000,89.818443,332600
2020-12-09,97.879997,98.839996,96.779999,98.230003,90.957367,404900
2020-12-10,96.760002,100.239998,96.430000,99.940002,92.540794,301900
2020-12-11,98.809998,101.250000,98.809998,101.050003,93.568596,484100
2020-12-14,103.650002,104.650002,101.290001,102.180000,94.614929,325000
2020-12-15,103.160004,104.169998,102.000000,102.610001,95.013092,471400
2020-12-16,103.900002,105.379997,103.379997,105.260002,97.466888,470100
2020-12-17,105.320000,106.870003,104.639999,106.760002,98.855850,280100
2020-12-18,107.000000,108.470001,106.660004,108.059998,100.059608,721000
2020-12-21,107.209999,108.690002,105.220001,108.290001,100.272552,352300
2020-12-22,108.800003,108.800003,107.410004,108.099998,100.096634,345200
2020-12-23,108.970001,111.519997,108.970001,110.300003,102.133766,299800
2020-12-24,111.010002,111.269997,110.000000,110.459999,102.281906,109700
2020-12-28,111.500000,112.190002,110.720001,111.570000,103.309731,230200
2020-12-29,111.220001,111.330002,108.959999,110.360001,102.189316,260700
2020-12-30,110.190002,111.500000,109.379997,109.669998,101.550385,240100
2020-12-31,109.529999,110.809998,109.000000,109.639999,101.522629,313500
2021-01-04,110.059998,110.779999,107.129997,108.080002,100.078117,247800
2021-01-05,107.690002,110.769997,107.680000,109.269997,101.180016,473800
2021-01-06,111.500000,116.730003,110.540001,116.290001,107.680267,483900
2021-01-07,117.139999,120.629997,117.010002,119.000000,110.189629,426100
2021-01-08,119.279999,119.500000,114.410004,115.940002,107.356194,393200
2021-01-11,115.160004,116.680000,114.300003,116.169998,107.569160,280600
2021-01-12,117.360001,120.070000,117.000000,119.070000,110.254440,315600
2021-01-13,119.339996,119.809998,115.669998,117.279999,108.596970,395100
2021-01-14,118.580002,118.940002,117.360001,118.089996,109.347000,390100
2021-01-15,116.419998,119.440002,115.830002,118.769997,109.976654,323000
2021-01-19,119.410004,121.239998,118.750000,120.470001,111.550804,286100
2021-01-20,120.879997,121.459999,117.970001,118.519997,109.745163,360500
2021-01-21,118.519997,119.099998,114.599998,114.830002,106.328377,306700
2021-01-22,113.680000,115.180000,113.099998,114.559998,106.078346,225400
2021-01-25,114.050003,114.830002,111.160004,112.989998,104.624596,444200
2021-01-26,113.989998,114.050003,108.809998,109.230003,101.142975,443600
2021-01-27,107.139999,107.500000,103.500000,106.570000,98.679901,590800
2021-01-28,108.480003,112.180000,107.660004,111.559998,103.300476,603800
2021-01-29,111.389999,112.029999,107.870003,109.099998,101.022606,499400
2021-02-01,109.620003,113.019997,109.029999,112.809998,104.457924,807100
2021-02-02,114.959999,116.580002,114.029999,114.519997,106.041313,407500
2021-02-03,125.000000,126.580002,118.250000,119.150002,110.328522,912500
2021-02-04,119.000000,119.550003,113.970001,115.480003,106.930252,690900
2021-02-05,116.500000,117.370003,114.650002,114.809998,106.309837,486100
2021-02-08,108.750000,117.970001,108.190002,117.260002,108.578461,994000
2021-02-09,116.309998,116.919998,113.489998,116.500000,107.874733,488600
2021-02-10,115.989998,118.250000,115.559998,116.910004,108.254379,463500
2021-02-11,118.000000,118.940002,115.449997,118.919998,110.115555,419100
2021-02-12,118.309998,120.629997,117.139999,117.410004,108.717361,557700
2021-02-16,118.389999,120.839996,117.160004,120.839996,111.893410,1398200
2021-02-17,119.589996,120.000000,116.519997,118.830002,110.032219,394000
2021-02-18,117.400002,118.809998,115.790001,116.779999,108.133987,396600
2021-02-19,117.370003,120.519997,117.370003,118.550003,109.772957,322900
2021-02-22,118.330002,120.169998,117.739998,118.720001,109.930382,411400
2021-02-23,117.309998,121.440002,116.230003,121.389999,112.402679,619600
2021-02-24,122.370003,125.769997,122.099998,124.169998,114.976868,528000
2021-02-25,123.949997,124.900002,119.389999,119.580002,111.273346,347700
2021-02-26,119.269997,121.110001,117.260002,119.769997,111.450127,606100
2021-03-01,122.470001,126.760002,122.470001,124.919998,116.242386,851000
2021-03-02,125.110001,126.389999,123.919998,124.040001,115.423515,340500
2021-03-03,125.080002,128.990005,125.080002,125.860001,117.117096,538400
2021-03-04,124.760002,127.339996,116.650002,120.570000,112.194572,576400
2021-03-05,122.040001,123.900002,116.089996,123.110001,114.558121,600900
2021-03-08,124.849998,131.559998,124.800003,130.110001,121.071854,795100
2021-03-09,130.470001,134.570007,128.080002,132.160004,122.979454,588800
2021-03-10,132.750000,135.860001,132.000000,134.860001,125.491905,465300
2021-03-11,134.899994,137.389999,133.619995,135.300003,125.901337,502600
2021-03-12,134.940002,140.990005,134.759995,140.839996,131.056519,519200
2021-03-15,142.149994,142.919998,138.910004,142.410004,132.517426,599800
2021-03-16,143.000000,143.960007,139.559998,140.699997,130.926208,320400
2021-03-17,140.699997,141.710007,138.000000,141.440002,131.614838,283900
2021-03-18,142.690002,144.130005,138.139999,138.600006,128.972092,338900
2021-03-19,140.210007,142.589996,136.130005,137.399994,127.855469,1246300
2021-03-22,136.600006,137.479996,132.699997,133.460007,124.189156,458900
2021-03-23,132.000000,133.509995,127.830002,128.410004,119.489952,515300
2021-03-24,130.179993,131.449997,127.300003,127.470001,118.615257,431900
